,NetId,name,URL,endDate,dataSize,table,image,audio,video,data type,text/csv,text/json,text/tab-separated-values,image/bmp,image/jpeg,image/png,image/tiff,audio/x-wav,audio/x-aiff,video/mp4,data format,columns [index;name;type;...] for type use categorical or numerical,augmented dataset URL,taskType,taskSubType,outputType,targetIndex,targetName,rawData (non csv) ,rawDataIndex,problemDescription,preprocessing,function calls preprocessing,function parameters preprocessing,featureExtractor,function call feature extraction,function parameters feature extraction,featureSelector,function calls feature selection,function parameters feature selection,sklearn,xgboost,keras,tensorflow,lightgbm,Libraries,estimator,function calls estimation,function parameters estimation,estimator1,function call,estimator2,function call,estimator3,function call,postprocessing,function calls postprocessing,function parameters postprocessing,performanceMetric,crossValidationPerformance,runningTimeSecondsTesting,runningTimeSecondsTraining,WellWrittenCodeDocRating0-5,WellWrittenCodeRating0-5,codeURI,codeYear,codeMonth,codeAuthor,codeCountry,GenericUnivariateSelect,SelectPercentile,SelectKBest,SelectFpr,SelectFdr,SelectFromModel,SelectFwe,RFE,RFECV,VarianceThreshold,chi2,f_classif,f_regression,mutual_info_classif,mutual_info_regression,KNeighborsClassifier,KNeighborsRegressor,SGDClassifier,LinearRegression,LogisticRegression,Ridge,BayesianRidge,Lasso,SGDRegressor,DecisionTreeClassifier,DecisionTreeRegressor,LinearSVC,SVC,LinearSVR,RandomForestClassifier,GradientBoostingClassifier,RandomForestRegressor,GradientBoostingRegressor,MLPClassifier,XGBClassifier,XGBRegressor,CNN,ResNet
440,,aaronschlegel/austin-animal-center-shelter-outcomes-and,https://www.kaggle.com/aaronschlegel/austin-animal-center-shelter-outcomes-and,2/16/18 23:59,10.8MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; age_upon_outcome;string;1; animal_id;string;2; animal_type;categorical;3; breed;categorical;4; color;categorical;5; date_of_birth;dateTime;6; datetime;dateTime;7; monthyear;dateTime;8; name;string;9; outcome_subtype;categorical;0; outcome_type;categorical;1; sex_upon_outcome;categorical],,classification,multiclass,classLabel,10,outcome_type,FALSE,,Predict animal outcomes from a shelter,data type conversion,,,datetime transform,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,decisiontreeclassifier/regressor,,,cnn,,,,,max_depth=3,model visualization,,,"accuracy, f1",0.752,,,,,https://www.kaggle.com/residentmario/decision-trees-with-animal-shelter-outcomes,2018,March,Aleksey Bilogur,USA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
441,,youtube8m,https://www.kaggle.com/c/youtube8m,2006/2/17 23:59,1.73TB,TRUE,FALSE,FALSE,TRUE,"table, video",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"csv, TFRecords",[0; video_id;integer;1; labels;list;2; mean_rgb;list;3; mean_audio;list],,classification,multiclass,"multiLabel, probabilties",1,LabelConfidencePairs,TRUE,0, Predict a list of Labels and their corresponding confidence scores for videos.,tensorflow decode,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"keras,TensorFlow",cnn,,,decisiontreeclassifier/regressor,,,,,"Model(input=[Input((128,), name='x1'),  Input((1024,), name='x2')], output=Dense(4716, activation='sigmoid', name='output')(x))        ",,,,gap,0.7941,,,,,https://www.kaggle.com/nik0lashka/0-7941-lb-outofmemory-fix-generator-fix,2017,April,Nikolay Evdokimov,Russia ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
442,"hd1047, jc9080",plant-seedlings-classification,https://www.kaggle.com/c/plant-seedlings-classification,2003/12/18 23:59,1.81GB,FALSE,TRUE,FALSE,FALSE,image,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,png,[0;index;integer;1;file;string;2;category_id;integer;3;category;string],,classification,multiclass,multiLabel,1,species,TRUE,0,Determine the species of a seedling from an image,"image pre-processing, normalization/scaling, one hot encoding, image pre-processing",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"sklearn ,keras",cnn,,,dnn,,,,,"model = Sequential, Layers = Dense, Dropout, Flatten, Conv2D, MaxPool2D, BatchNormalization activation = relu, optimizer = adam",,,,f1,0.938947368,,,,,https://www.kaggle.com/xalphahelix/plant-seedlings-classification-cnn,2018,March,Neil Shah,USA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
443,,avito-demand-prediction,https://www.kaggle.com/c/avito-demand-prediction,6/27/18 23:59,75GB,TRUE,TRUE,FALSE,FALSE,"table, image",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"csv,jpg",[0;item_id ;integer;1;user_id;integer;2;region ;string;3;city;string;4;parent_category_name;string;5;category_name;string;6;param_1;string;7;param_2;string;8;param_3;string;9;title;string;0;description;string;1;item_seq_number;integer;2;activation_date;dateTime;3;user_type;string;4;image ;string;5;image_top_1;string;6;deal_probability;real],,classification,multiclass,classLabel,1 to 2,"item_id,deal_probability",TRUE,missing,Predict probabilty using LightGBM model ,one hot encoding,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"sklearn,lightgbm",decisiontreeclassifier/regressor,,,decisiontreeclassifier/regressor,,,,,"task': 'train',boosting_type': 'gbdt',objective': 'regression',metric': 'rmse',num_leaves': 31,learning_rate': 0.05,feature_fraction': 0.9,bagging_fraction': 0.8,bagging_freq': 5,verbose': 50",,,,rmse,0.233,,,,,https://www.kaggle.com/classtag/lightgbm-with-mean-encode-feature-0-233/notebook,2018,April,DUO,China,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
444,,passenger-screening-algorithm-challenge,https://www.kaggle.com/c/passenger-screening-algorithm-challenge,12/15/17 23:59,NA,FALSE,TRUE,FALSE,FALSE,image,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"aps, a3d, ahi",[0; Id;string;1; Probability;real],,classification,multiclass,classification,1,Probability,TRUE,0,Propose new screening algorithm to identify the probability that a threat is present in each of 17 body zones,"image pre-processing, spread_spectrum, normalization/scaling, image pre-processing",,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,"tensorflow, tflearn",dnn,,,randomforestregressor/classifier,,,,,"input_data(shape=[None, width, height, 1], name=‘features’), conv_2d(network, 96, 11), max_pool_2d(network, 3, strides=2), local_response_normalization(network), conv_2d(network, 256, 5, activation='relu'), regression(network, optimizer='momentum', loss='categorical_crossentropy', learning_rate=lr, name='labels')",,,,logloss,0.96,,,,,https://www.kaggle.com/jbfarrar/preprocessing-pipeline-and-convnet-trainer/notebook,2017,12,Brian Farrar,UK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,"gd1084,dl3636",homesite-quote-conversion,https://www.kaggle.com/c/homesite-quote-conversion,2002/8/16 23:59,198MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; QuoteNumber;integer;1; Original_Quote_Date;dateTime;2; QuoteConversion_Flag;integer;3;Field6;categorical;4; Field7;integer;5; Field8;real;6; Field9;real;7; Field10;integer;8; Field11;real;9; Field12;categorical;0; CoverageField1A;integer;1; CoverageField1B;integer;2; CoverageField2A;integer;3; CoverageField2B;integer;5;CoverageField3B;integer;6;CoverageField4A;integer;7;CoverageField4B;integer;8;CoverageField5A;integer;9;CoverageField5B;integer;0;CoverageField6A;integer;1;CoverageField6B;integer;2; CoverageField8;categorical;3; CoverageField9;categorical;4; CoverageField11A;integer;5; CoverageField11B;integer;6;SalesField1A;integer;7;SalesField1B;integer;8; SalesField2A;integer;9;SalesField2B;integer;0;SalesField3;integer;1;SalesField4;integer;2;SalesField5;integer;3;SalesField6;integer;4;SalesField7;categorical;5;SalesField8;integer;6;SalesField9;integer;7;SalesField10;integer;8;SalesField11;integer;9;SalesField12;integer;0;SalesField13;integer;1;SalesField14;integer;2; SalesField15;integer;3; PersonalField1;integer;4;PersonalField2;integer;5;PersonalField4A;integer;6;PersonalField4B;integer;7;PersonalField5;integer;8;PersonalField6;integer;9; PersonalField7;categorical;0;PersonalField8;integer;8;PersonalField15;integer;9;PersonalField16;categorical;0;PersonalField17;categorical;1;PersonalField18;categorical;2;PersonalField19;categorical;3; PersonalField20 ;integer;7;PersonalField84;integer;8; PropertyField1A;integer;1; PropertyField2B;integer;2; PropertyField3;categorical;3; PropertyField4;categorical;4; PropertyField5;categorical;5;PropertyField6;integer;6;PropertyField7;categorical;7;PropertyField8;integer;0;PropertyField27;integer;1; PropertyField28;categorical;1; PropertyField38;categorical;2;PropertyField39A;integer;3;PropertyField39B;integer;4;GeographicField1A;integer;4;GeographicField62B;integer;5; GeographicField63;categorical;6;GeographicField64;categorical],,classification,binary,"classlabel, probability",1,QuoteConversion_Flag,FALSE,0,to predict if the customer buys a policy,one hot encoding,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,"sklearn, xgboost",decisiontreeclassifier/regressor,,,svr/svc,,,,,"n_estimators=1700,nthread=-1,max_depth=6,learning_rate=0.024,silent=True,subsample=0.8,colsample_bytree=0.65",,,,auc,0.96,,,,,https://www.kaggle.com/hasanmujtaba/xgboost-benchmark-1,2016,4,Mujtaba Hasan,india,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,mx562/mz2249,joniarroba/noshowappointments,https://www.kaggle.com/joniarroba/noshowappointments,8/20/17 23:59,10MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;PatientId;integer;1; AppointmentID;integer;2;Gender;categorical;3;ScheduledDay;dateTime;4; AppointmentDay;dateTime;5;Age;integer;6;Neighbourhood;categorical;7;Scholarship;integer;8;Hipertension;integer;9;Diabetes;integer;0;Alcoholism;integer;1;Handcap;integer;2;SMS_received;integer],,classification,binary,classLabel,13,No-show,FALSE,,To identify why do 30% of patients miss their scheduled appointment,"renaming, drop features & entries, normalization/scaling, train test split",,,"datetime transform, combine features, convert variables into categoricals, pca",,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,randomforestregressor/classifier,,,unet,,,,,n_jobs=2,show feature importance,,,accuracy,0.66,,,,,https://www.kaggle.com/mikejcroc/appointment-prediction,2017,February,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
447,"kt1925, zz2382",titanic,https://www.kaggle.com/c/titanic,2004/7/20 23:59,59KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; PassengerId;integer;1; Survived;string;2; Pclass;categorical;3; Name;string;4; sex;categorical;5; Age;integer;6; SibSp;categorical;7; Parch;categorical;8; Ticket;string;9; Fare;real;0; Cabin;string;1; Embarked;categorical],,classification,binary,classLabel,1,Survived,FALSE,,Predicting if a passenger survived the sinking of Titanic or not,"drop features & entries, one hot encoding, simplifying features by assigning labels based on value using pandas.cut",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,svr/svc,,,cnn,,,,,"C=[1,2,5,10],kernel=['linear','poly','rbf','sigmoid']",,,,accuracy,0.82,,,,,https://www.kaggle.com/madanchawla/titanic-survival-prediction,2018,April,Madan Chawla,Not mentioned,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
448,cy1365_ad3634,cvpr-2018-autonomous-driving,https://www.kaggle.com/c/cvpr-2018-autonomous-driving,2006/11/18 23:59,95GB,TRUE,TRUE,FALSE,FALSE,image,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,png,[0; ImageId;string;1; LabelId;integer;2; PixelCount;integer;3; Confidence;integer;4; EncodedPixels;integer],,classification,multiclass,"multiLabel, probabilties",1 to 1918,LabelId,TRUE,170908_061502408_Camera_5_instanceIds,Predict segmentations of different movable objects appearing in the view of a car camera for autonomous driving,"image pre-processing, image pre-processing",,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,"keras,tensorflow",unet,,,randomforestregressor/classifier,,,,,s = Lambda(lambda x: x) (inputs),encoding,,,ap,0.03367,,,,,https://www.kaggle.com/kjeanclaude/end-to-end-wad-video-segmentation-tf-keras,2018,April,KOUASSI Konan Jean-Claude,cote de l'ivoire,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
449,"kt1925, zz2382",leaf-classification,https://www.kaggle.com/c/leaf-classification,2/28/17 23:59,35MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,text/csv,[0; id;integer;1; species;categorical;3; margin2;real;5; margin64;real;6; shape1;real;7; shape2;real;9; shape64;real;0; texture1;real;1; texture2;real;2; texture64;real],,classification,multiclass,"multiLabel, probabilties",1 to 99,Species,FALSE,,To recognize the plant species,"normalization/scaling, one hot encoding, normalization/scaling",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"sklearn, keras",cnn,,,decisiontreeclassifier/regressor,,,,,"model = sequential, optimizer= rmsprop, loss=categorical_crossentropy",,,,logloss,0.01787,,,,,https://www.kaggle.com/tobikaggle/keras-model-average,2017,February,DDgg,not mentioned,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
450,vaa238/wl1622,restaurant-revenue-prediction,https://www.kaggle.com/c/restaurant-revenue-prediction,2005/4/15 23:59,13.7MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; Open Date;dateTime;2; City;string;3; City Group;categorical;4; Type;categorical;5; P1;integer;6; P2;integer;7; P3;integer;0; P36;integer;1; P37;integer;2; revenue;integer],,regression,univariate,generalScore,1,Prediction,FALSE,,"Find a mathematical model to predict annual restaurant sales of 10,000 regional locations","one hot encoding, date/time transformation",,,,,,boruta,,,FALSE,FALSE,FALSE,FALSE,FALSE,"randomForest, Boruta",randomforestregressor/classifier,,,decisiontreeclassifier/regressor,,,,,,,,,rmse,1837308.362,,,,,https://www.kaggle.com/benhamner/boruta-random-forest-benchmark,2015,May,Ben Hamner,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
451,,favorita-grocery-sales-forecasting,https://www.kaggle.com/c/favorita-grocery-sales-forecasting/,1/15/18 23:59,452MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; date;dateTime;2; store_nbr;integer;3; item_nbr;integer;4; unit_sales;real;5; onpromotion;string],,regression,univariate,floating number indicating the total number of unit sales,4,unit_sales,FALSE,,Predict the sales for a large grocery chain.,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"sklearn, lightgbm",decisiontreeclassifier/regressor,,,cnn,,,,,"num_leaves': 31, 'objective': 'regression', 'min_data_in_leaf': 200, learning_rate': 0.07, 'feature_fraction': 0.8, 'bagging_fraction': 0.85, 'bagging_freq': 3, 'metric': 'l2_root', ",,,,mse,0.513,,,,,https://www.kaggle.com/tunguz/lgbm-one-step-ahead-c8de0f/output,2018,January,,US,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,,kkbox-churn-prediction-challenge,https://www.kaggle.com/c/kkbox-churn-prediction-challenge,9/18/17 23:59,8GB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;user id;NAN;1;is_churn;categorical;2;payment_method_id;integer;3;payment_plan_days;integer;4;plan_list_price;integer;5;actual_amount_paid;integer;6;is_auto_renew;categorical;7;transaction_date;dateTime;8;membership_expire_date;dateTime;8;is_cancel;categorical],,regression,univariate,probabilities,1,is_churn,FALSE,,Can you predict when subscriber will churn,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,"sklearn, lightgbm",decisiontreeclassifier/regressor,,,nn,,,,,"learning_rate': 0.05, 'application': 'binary', 'max_depth': 5, 'num_leaves': 128, 'verbosity': -1, 'metric': 'binary_logloss'",,,,logloss,0.16211,,,,,https://www.kaggle.com/infinitewing/lightgbm-using-scala-label-201703,2018,January,InfiniteWing,China,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
453,,digit-recognizer,https://www.kaggle.com/c/digit-recognizer,2001/7/20 23:59,122.21MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; pixel0;integer;2; pixel1;integer;4; pixel783;integer],,classification,multiclass,classLabel,1,Label,FALSE,,To identify the image of the hand written symbols,"nan processing, image pre-processing, one hot encoding, data augmentation",,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,keras,cnn,,,randomforestregressor/classifier,,,,,"MaxPool2D(pool_size=(2,2), activation ='relu'",,,,accuracy,0.997,,,,,https://www.kaggle.com/yassineghouzam/introduction-to-cnn-keras-0-997-top-6/notebook,2017,Oct,Yassine Ghousam,France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
454,"xz2212, yc3205",ghouls-goblins-and-ghosts-boo,https://www.kaggle.com/c/ghouls-goblins-and-ghosts-boo,2012/1/16 23:59,80KB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0;id;integer;1;bone_length;real;2;rotting_flesh;real;3;hair_length;real;4;has_soul;real;5;color;categorical;6;type;categorical],,classification,multiclass,classLabel,1,type,FALSE,,"Create an accurate classification algorithm to classify the type of monster(ghost,ghoul, goblin) using characterestics like bone measurement,severity of rot , extent of soullessness etc.",,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,Personally Coded(no library used) code src=https://www.kaggle.com/oysteijo/ghosts-n-goblins-n-neural-networks-lb-0-74858,nn,,,adaboostclassifier,,,,,,,,,accuracy,0.74858,,,,,https://www.kaggle.com/oysteijo/ghosts-n-goblins-n-neural-networks-lb-0-74858,2017,,Øystein Schønning-Johansen,Norway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,"ka2170,akd389",expedia-hotel-recommendations,https://www.kaggle.com/c/landmark-retrieval-challenge,5/22/18 23:59,109MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;string;1;image;string],,classification,multiclass,multiLabel(each with up to 5 labels),0 to 99,Hotel Clusters,FALSE,,"Predict the booking outcome (hotel cluster) for a user event, based on their search and other attributes associated with that user event.",,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,randomforestregressor/classifier,,,cnn,,,,,"n_estimators=25, min_weight_fraction_leaf=0.1",,,,map,0.49658,,,,,https://www.kaggle.com/noddabodder/random-forest-solution/code,2017,August,Nodabodder,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456,ml5831. tm2838,see-click-predict-fix,https://www.kaggle.com/c/see-click-predict-fix,11/27/13 23:59,32.5MB,TRUE,FALSE,FALSE,FALSE,table,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,[0; id;integer;1; latitude;real;2; longitude;real;3; summary;string;4; description;string;5; num_votes;integer;6; num_comments;integer;7; num_views;integer;8; source;string;9; created_time;dateTime;0; tag_type;string],,regression,multivariate,multiLabel,0 to 2,"num_views,num_votes,num_comments",FALSE,,Predict which 311 issues are important to citizens,normalization/scaling,,,dictvectorizer,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,sklearn,adaboostclassifier,,,cnn,,,,,"base_estimator=tree.DecisionTreeRegressor(compute_importances=None,criterion='mse', max_depth=3,max_features=None, min_density=None, min_samples_leaf=1,min_samples_split=2, random_state=None, splitter='best'),n_estimators=150, learning_rate=.5, loss='linear', random_state=None)",,,,rmsle,0.28976,,,,,https://github.com/theusual/kaggle-seeclickfix-ensemble,2014,January,Bryan Gregory,USA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,,plant-seedlings-classification,https://www.kaggle.com/c/plant-seedlings-classification,2003/12/18 23:59,1.82GB,FALSE,TRUE,FALSE,FALSE,image,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,png,[],,classification,multiclass,classLabel,1,Species,TRUE,missing,identify species of corp seedlings,one hot encoding,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"keras,sklearn",cnn,,,adaboostclassifier,,,,,,,,,f1,0.79534,,,,,https://www.kaggle.com/kmader/pretrained-vgg16-w-attention-for-seedlings,2018,February,Kevin Mader,Switzerland,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458,og631,leaf-classification,https://www.kaggle.com/c/leaf-classification,2/28/17 23:59,34MB,TRUE,TRUE,FALSE,FALSE,"table, image",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"csv, jpg",[0; id;integer;1; species;categorical;2; margin1;real;5; margin64;real;6; shape1;real;7; shape2;real;2; texture64;real],,classification,multiclass,"multiLabel, probabilities",1 to 99,Species,FALSE,,To recognize the plant species,one hot encoding,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,"sklearn, keras",cnn,,,cnn,,,,,"model = sequential, layer = dense, callbacks = EarlyStopping, Optimizers= SGD,Adam",,,,logloss,0.9949,,,,,https://www.kaggle.com/limitpointinf0/leaf-classifier-knn-nn,2018,April,Christopher ONeal,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
